id	title	shortDescription	cpvs	AwCritLacksIndicator	AwCritMethodMissingIndicator	AwCritPaymentDeadlineCondIndicator	ContrDescCartellingIndicator	CountOfInvOpsNoCondIndicator	DeadlineIsTightIndicator	DurationLongOrIndefiniteIndicator	FinAbEquityCondIndicator	FinAbMissingMinCondIndicator	FinAbRevenueCondExceedEstimValIndicator	FinAbRevenueCondManyYearsIndicator	FwAgFewParticipantsIndicator	FwAgHighEstimatedValueIndicator	FwAgLongDurationIndicator	FwAgOneParticipantIndicator	HighEstimatedValueIndicator	OfferGuaranteeIsHighIndicator	OpeningDateDiffersFromDeadlineIndicator	PersSitMissingCondIndicator	ProcTypeAcceleratedIndicator	ProcTypeNegotiatedNoJustificationIndicator	RenewalOfContractIndicator	TechCapEURefCondIndicator	TechCapExpertsExpCondManyYearsIndicator	TechCapGeoCondIndicator	TechCapMissingMinCondIndicator	TechCapRefCondExceedEstimValIndicator	TechCapRefCondManyYearsIndicator	TechCapSingleContractRefCondIndicator	cpvs_filtered	cleaned text
101192-2020	40 db M3/II. kat. autóbusz beszerzése (PÜI lízingsz.) Hivatkozási szám: EKR000055622020	Új vagy újszerű, alacsony belépésű, 2 tengelyes szóló (M3/II. osztályú) autóbuszok beszerzése zárt végű pénzügyi lízingszerződés keretében. Mennyiség: 40 db Az újszerű definíció alatt Ajánlatkérő az alábbit érti: az egyes autóbuszok 1. forgalomba helyezésének ideje nem lehet korábbi mint, 3.2019, illetve az ajánlati felhívás feladásának pillanatában a futásteljesítmény (km telítettség) nem lehet több, mint 150 000 km, egyik autóbusz esetében sem. A műszaki követelmények alapján megajánlott autóbuszok mindegyikének azonos gyártmányúnak és kivitelűnek (egyformának) kell lennie. Folytatás: II.2.4) pontban.	34121000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34	['1.', 'rész', 'darab', 'egy', 'használatos', 'steril', 'trombocita', 'készítmény', 'tárolás', 'alkalmas', 'legalább', 'ml', 'legfeljebb', 'ml', 'névleges', 'térfogatú', 'transzferzsák', '2.', 'rész', 'darab', 'egy', 'használatos', 'steril', 'granulocita', 'készítmény', 'tárolás', 'alkalmas', 'legalább', 'ml', 'legfeljebb', 'ml', 'névleges', 'térfogatú', 'transzferzsák', '3.', 'rész', 'darab', 'egy', 'használatos', 'steril', 'plazma', 'készítmény', 'tárolás', 'alkalmas', 'legalább', 'ml', 'legfeljebb', 'ml', 'névleges', 'térfogatú', 'transzferzsák', 'a', 'teljes', 'műszaki', 'specifikáció', 'a', 'közbeszerzési', 'dokumentum', '5.', 'fejezet', 'tartalmaz']
1012-2020	Dunakiliti jobb parti ártéri híd, kp. út építése Hivatkozási szám: EKR001612912019	Dunakiliti-Dobrohošt’ (Doborgaz) gyalogos-kerékpáros Duna-híd kiépítése a hozzá vezető szakaszokkal, műtárgyakkal fejlesztés keretében a magyar oldali megközelítő út és ártéri híd kivitelezése	45112700|45221110|45221113|45233123|45233162	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45	['rákos-patak', 'menti', 'ökoturisztikai', 'folyosó', 'kerékpáros', 'útvonal', 'fejlesztés', 'projekt', 'keret', 'engedélyezési', 'és', 'kiviteli', 'terv', 'készítés', 'valamint', 'engedély', 'megszerzés', 'vekop-5', '1-15-2016-0012']
101218-2020	Villamosenergia beszerzése (750/2020) Hivatkozási szám: EKR000162632020	Villamosenergia versenypiaci beszerzése az Országgyűlés Hivatala fogyasztási helyei teljes körére kiterjedően, teljes ellátás alapú, fogyasztói menetrend adási kötelezettség nélkül. A villamos energiáról szóló 2007. évi LXXXVI. törvény (a továbbiakban: VET) 63.§-ának (1) bekezdése alapján a hálózati csatlakozási, hálózathasználati és villamosenergia-vásárlási szerződések összevont kezelése, a hálózathasználathoz szükséges szerződések megkötése, az ajánlattevő által képviselt mérlegkörhöz történő csatlakozás. A villamosenergia feszültségjellemzői az MSZ EN 50160:2011 (A közcélú elosztóhálózatokon szolgáltatott villamosenergia feszültségjellemzői) és az MSZ 1:2002 (Szabványos villamos feszültségek) szabványok által meghatározott értékek szerint.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93	['földgáz', 'energia', 'szállítás', '1.7.2015', 'teljesítési', 'időszak', 'vonatkozó', 'teljes', 'ellátás', 'alapú', 'földgáz', 'energia', 'szállítási', 'szerződés', 'keret']
101241-2017	Adásvételi szerződés rehabilitációs készülékek beszerzésére.	Adásvételi szerződés fizikoterápiás készülékek és műszerek beszerzésére.	33155000|33165000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	33	['vállalkozási', 'szerződés', 'keret', 'a', 'fővárosi', 'törvényszék', 'épület', 'külső', 'rendszeres', 'továbbá', 'belső', 'rendszeres', 'és', 'éves', 'nagytakarítási', 'munka', 'elvégzés', 'hónap', 'időtartam', 'tervezetten', '2018.', 'október', '1.', 'nap', '2021.', 'szeptember', '30.', 'nap', 'a', 'közbeszerzési', 'dokumentum', 'részletezett', 'műszaki', 'leírás', 'szerint', 'az', 'alábbi', 'részfeladat', 'bontva', '1.', 'részfeladat', 'a', 'pesti', 'központi', 'kerületi', 'bíróság', 'budapest', 'markó', 'u.', '25.', 'épület', 'takarítási', 'munka', '2.', 'részfeladat', 'a', 'budapesti', 'és', 'kerületi', 'bíróság', 'budapest', 'tavasz', 'u.', '21.']
101245-2017	CNG üzemanyag (chipkártyás) beszerzése. Hivatkozási szám: K1771	CNG üzemanyag (chipkártyás) beszerzése.	9000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	['vállalkozási', 'szerződés', 'a', 'lágymányosi', 'campus', 'takarítási', 'feladat', 'ellátás', 'részajánlattétel', 'kizárás', 'ak', 'nem', 'tesz', 'lehető', 'a', 'részaj', 'mivel', 'a', 'szolg', 'ésszerű', 'keret', 'között', 'nem', 'osztható', 'meg', 'a', 'nyertes', 'at', 'által', 'telik', 'feladat', 'természetes', 'egység', 'képez', 'a', 'takarítási', 'szolg', 'keret', 'ellátandó', 'feladat', 'nyújt', 'szolg', 'jelleg', 'fogva', 'egymás', 'szoros', 'összefüggő', 'egymás', 'épülő', 'tev', 'amely', 'szétválasztás', 'mind', 'szakmai', 'mind', 'jogi', 'mind', 'pedig', 'gazdaságossági-ésszerűségi', 'szempont', 'csak', 'számottevő', 'nehézség', 'ár', 'lesz', 'kivitelezhető', 'és', 'amely', 'szétválasztás', 'jelentős', 'mérték', 'veszélyeztet', 'a', 'feladat', 'rend', 'álló', 'határidő', 'és', 'költségkeret', 'belül', 'tör', 'elvégzés', 'az', 'egyetem', 'épület', 'egységes', 'működtetés', 'az', 'ugyanazon', 'tartalmú', 'szolg', 'von', 'szerződés', 'szám', 'racionalizálás', 'vmint', 'az', 'egyetem', 'gazdálkodási', 'feladat', 'egyszerűsítés', 'érdek', 'sem', 'műszaki', 'sem', 'gaz', 'szempont', 'szerint', 'sem', 'észszerű', 'a', 'rész', 'bontás']
101270-2018	Vállalkozási szerződés integrált ellenőrzésdokumentálási, beszámolási és auditmunkafolyamat-támogató workflowrendszer bevezetésére az EUTAF részére.	Vállalkozási szerződés integrált ellenőrzésdokumentálási, beszámolási és auditmunkafolyamat-támogató workflowrendszer bevezetésére az EUTAF részére.	72211000|72261000|72262000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72	['kerepesi', 'úti', 'sportpark', 'fejlesztés', 'megvalósítás', 'szükséges', 'létesítmény', 'kivitelezés']
101282-2018	Természetvédelmi felmérések, vizsgálatok és mérések elvégzése SKHU/1601/1.1/035 azonosító számú projekt keretében	Természetvédelmi felmérések, vizsgálatok és mérések elvégzése SKHU/1601/1.1/035 azonosító számú projekt keretében.	71353000|98300000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['az', 'eli-hu', 'nonprofit', 'kft.', 'részére', 'szolgáltatásfinanszírozó', 'egészségbiztosítás', 'beleértve', 'a', 'szolgáltatásszervezés', 'is', 'fedezet', 'beszerzés', 'hónap', 'hónap', 'határozott', 'tartamú', 'szerződés', 'megkötés']
101291-2018	Velence közterületi parkjainak gondozása, fenntartása vállalkozási szerződés keretében	Velence közterületi parkjainak gondozása, fenntartása vállalkozási szerződés keretében.	77313000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77	['keret', 'szerelt', 'biológiai', 'aorta', 'műbillentyű', 'és', 'egy', 'a', 'billentyű', 'implantátum', 'bevezetés', 'és', 'elhelyezés', 'elősegítő', 'előre', 'szerelt', 'bevezető', 'rendszer', 'és', 'tartozék', 'álló', 'szett', 'beszerzés', 'ajánlatkérő', 'eseti', 'megrendelés', 'szerint', 'legfeljebb', 'nettó', 'huf', 'keretösszeg', 'erő', 'adásvételi', 'keretszerződés', 'keret', 'a', 'nyertes', 'ajánlattevő', 'feladat', 'az', 'ajánlatkérő', 'eseti', 'megrendelés', 'szerinti', 'keret', 'szerelt', 'biológiai', 'aorta', 'műbillentyű', 'és', 'egy', 'a', 'billentyű', 'implantátum', 'bevezetés', 'és', 'elhelyezés', 'elősegítő', 'előre', 'szerelt', 'bevezető', 'rendszer', 'és', 'tartozék', 'álló', 'szett', 'szállítás', 'az', 'ajánlatkérő', 'részére']
101302-2018	Megbízási szerződés a „Battonya város szennyvízelvezetésének és -tisztításának bővítése, korszerűsítése” elnevezésű, KEHOP-2.2.2-15-2015-00008 projekt keretében műszaki ellenőri tevékenység ellátására	Megbízási szerződés a „Battonya város szennyvízelvezetésének és -tisztításának bővítése, korszerűsítése” elnevezésű, KEHOP-2.2.2-15-2015-00008 projekt keretében műszaki ellenőri tevékenység ellátására.	71248000|71318000|71520000|71631000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['megbízási', 'szerződés', 'keop-1', '2.0', '09-2010-0064', 'azonosító', 'számú', 'kelet', 'nyírségi', 'szennyvízelvezetési', 'és', 'tisztítási', 'projekt', 'megvalósítás', 'szükséges', 'fidic', 'mérnöki', 'és', 'műszaki', 'ellenőri', 'tevékenység', 'ellátás']
101358-2017	SIMON monitoring rendszer CRFS, CommsAudit és IZT gyártmányú műszereinek fejlesztése.	SIMON monitoring rendszer CRFS, CommsAudit és IZT gyártmányú műszereinek fejlesztése.	38552000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38	['adásvételi', 'szerződés', 'a', 'közbeszerzési', 'műszaki', 'leírás', 'részletezett', 'műszaki', 'tartalmú', 'és', 'mennyiségű', 'fogászati', 'kezelőegység', 'beszerzés', 'a', 'műszaki', 'leírás', 'részletezett', 'minőségű', 'az', 'egyenértékű', 'termék', 'is', 'elfogad', 'az', 'ajánlatkérő', 'az', 'egyenértékűség', 'megállapítás', 'az', 'ajánlat', 'be', 'kell', 'mutat', 'hogy', 'a', 'műszaki', 'leírás', 'szerinti', 'mely', 'elem', 'helyett', 'milyen', 'elem', 'ajánl', 'az', 'ajánlattevő', 'az', 'eszköz', 'részletes', 'műszaki', 'tartalom', 'a', 'közbeszerzési', 'dokumentum', 'műszaki', 'leírás', 'rész', 'kd', 'rész', 'tartalmaz', 'a', 'megajánlott', 'eszköz', 'új', 'kell', 'lenniük', 'használt', 'eszköz', 'megajánlás', 'az', 'ajánlatkérő', 'nem', 'fogad', 'el']
1014-2020	Földmunka keretszerződés 2019 Hivatkozási szám: EKR001517972019	Földmunka keretszerződés 2019	45110000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45	['a', 'nemzeti', 'ménesbirt', 'és', 'tangazdaság', 'zrt', 'a', 'tevékenységi', 'kör', 'végzett', 'hibridkukorica', 'vetőmag', 'előállítás', 'szükséges', 'kézi', 'munkaerő', 'igény', 'kielégítés', 'cél', 'munkaerő', 'biztosítás', 'szolgáltatási', 'szerződés', 'keret']
101541-2015	Földgáz energia szállítása teljes ellátás alapú földgáz-kereskedelmi szerződés keretében, 2015–2016. évre, Szeged Megyei Jogú Város Önkormányzata (mint Ajánlatkérő Gesztor) egyes 100 %-os tulajdonában levő gazdasági társaságai és fenntartása alatt álló, valamint az általa működtetett oktatási intézményei, a Szegedi Kistérség Szociális Intézménye, összesen 15 Kontakt Szervezethez tartozó felhasználási helyeinek tekintetében.	Földgáz energia szállítása teljes ellátás alapú földgáz-kereskedelmi szerződés keretében, 2015–2016. évre, Szeged Megyei Jogú Város Önkormányzata (mint Ajánlatkérő Gesztor) egyes 100 %-os tulajdonában levő gazdasági társaságai és egyes fenntartása alatt álló, valamint az általa működtetett oktatási intézményei, a Szegedi Kistérség Szociális Intézménye, összesen 15 Kontakt Szervezethez tartozó felhasználási helyeinek tekintetében.	9130000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	['ipari', 'innovációs', 'központ', 'technológiai', 'eszköz', 'beszerzés', 'a', 'kapcsolódó', 'szolgáltatás', 'együtt', '1.', 'rész', 'fémes', 'anyag', 'technológia', 'kapcsolódó', 'eszköz', 'berendezés', 'fémipari', 'megmunkáló', 'központ', 'berendezés', 'fémmegmunkáló', 'eszköz', 'szállítás', 'technológiai', 'gépsor', 'kialakítás', 'és', 'üzem', 'állítás', 'a', 'kapcsolódó', 'szolgáltatás', 'együtt', 'ii', 'rész', 'revétlenítő', 'gép', 'szállítás', 'üzem', 'állítás', 'a', 'kapcsolódó', 'szolgáltatás', 'együtt']
101558-2015	Földgáz energia beszerzése.	Földgáz energia szállítása az ajánlatkérő részére 1.7.2015. 6:00 CET – 1.10.2016. 6:00 CET időszakra vonatkozóan, teljes ellátás alapú földgáz energia kereskedelmi szerződés keretében.	9123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	['keretszerződés', 'az', 'ajánlatkérő', 'kezelés', 'lévő', 'közúti', 'híd', 'alsó-oldalsó', 'alsó-oldalsó-felső', 'rész', 'hídpálya', 'a', 'pályaszint', 'alá', 'befordul', 'képes', 'berendezés', 'segítség', 'történő', 'takarítás', 'nagynyomású', 'vizes', 'lemosás', 'továbbá', 'a', 'hídmosás', 'is', 'alkalmazott', 'híd', 'fő', 'és', 'célvizsgálat', 'elvégzés', 'használt', 'legalább', 'darab', 'hídvizsgáló', 'berendezés', 'bérlés', 'kezelő', 'személyzet', 'hónap', 'időtartam', 'legfeljebb', 'huf', 'keretösszeg', 'erő', '2019.', 'év', 'és', 'az', 'után', 'következő', 'év', 'is', 'ajánlatkérő', 'működési', 'terület', 'híd', 'lesz', 'híd', 'fő', 'és', 'célvizsgálat', 'egyéb', 'vizsgálati', 'feladat', 'ez', 'időtartam', 'a', 'következő', 'eszközigény', 'biztosítandó', 'emelőkosaras', 'gépjármű', 'egyszerű', 'mobil', 'hídvizsgáló', 'berendezés', 'egyedi', 'mobil', 'hídvizsgáló', 'berendezés', 'és', 'kis', 'össztömegű', 'pl.', 'vontatható', 'utánfutós', 'hídvizsgáló', 'berendezés', 'a', 'keretszerződés', 'várható', 'mennyiség', 'évente', 'átlagos', 'hídmosás', 'és', 'üzemóra', 'eszközbiztosítás']
1017-2020	Viziorgona u 8. és a Zipernovszky u felújítás Hivatkozási szám: EKR001645622019	1039 Budapest, Viziorgona utca 8. és a Zipernovszky Károly utca 1-3. szám alatti ingatlanok átalakítása és felújítása részajánlattétel keretében A közbeszerzési eljárás a Kbt. 53. § (6) bekezdése alapján feltételesen indul, figyelemmel arra, hogy a kivitelezés finanszírozására Megrendelő Támogatói Okirattal (Ikt. szám: 24823-1/2019/EGST) rendelkezik, 1333/2016. (VII.04) Korm. határozat alapján az Egészséges Budapest Program keretében. Támogató az Emberi Erőforrások Minisztériuma.	45000000|45111100|45223300|45260000|45315100|45421100|45430000|45442100|45453100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45	['különböző', 'gyártmányú', 'és', 'típusú', 'szolgálati', 'gépjármű', 'teljes', 'körű', 'garanciális', 'és', 'szavatossági', 'idő', 'túli', 'javítás', 'kárjavítás', 'valamint', 'a', 'gépjármű', 'időszakos', 'műszaki', 'vizsgáztatás']
101723-2017	Archiválási és vírus licencek követése, támogatása. Hivatkozási szám: KF-2016/0000019	1. rész: Szoftverkövetési szerződés (licencfrissítés) már rendelkezésre álló Symantec licencekre vonatkozóan. 2. rész: Szoftvertámogatási szerződés már rendelkezésre álló Symantec licencekre vonatkozóan.	72260000|72261000|72268000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72	['fkf', 'nonprofit', 'zrt.', 'hulladékhasznosító', 'mű', 'keletkező', 'pernye', 'azonosító', 'kód', 'és', 'füstgáztisztítási', 'maradékanyag', 'azonosító', 'kód', 'elszállítás', 'ártalmatlanítás', 'és', 'hasznosítás']
1018-2020	Vörösvári út 88-89 alatti rendelőintézet felújítás Hivatkozási szám: EKR001646032019	Az Egészséges Budapest Program keretében a 1032 Budapest, Vörösvári út 88-89. szám alatti rendelőintézet átalakítása és felújítása.	45000000|45111100|45215100|45223300|45315100|45453100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45	['megbízási', 'szerződés', 'keret', 'a', 'békés', 'megyei', 'kormányhivatal', 'részére', 'ginop-5', '1-15-2015-00001', 'út', 'a', 'munkaerőpiac', 'munkaerőpiaci', 'program', 'keret', 'karrier', 'tanácsadási', 'mentori', 'szolgáltatás', 'nyújtás', 'a', 'munkaerőpiaci', 'szolgáltatás', 'valamint', 'az', 'az', 'kapcsolódó', 'nyújtható', 'támogatás', 'szóló', '2000.', '15.', 'gm', 'rendelet', 'megfelelő', 'a', 'projekt', 'keret', 'karrier-tanácsadási', 'mentori', 'szolgáltatás', 'nyújtás', 'a', 'ginop-5', '1-15-2015-00001', 'program', 'célcsoport', 'tartozó', 'békés', 'megye', 'élő', 'álláskereső', 'és', 'inaktív', 'személy', 'nyílt', 'munkaerőpiaci', 'elhelyezkedés', 'támogatás', 'valamint', 'a', 'közfoglalkoztatás', 'a', 'versenyszféra', 'való', 'átlépés', 'elősegítés', 'érdek']
1019-2020	Csobánka tér 6.rendelőintézet átalakítás,felújít Hivatkozási szám: EKR001645862019	Az Egészséges Budapest Program keretében a 1038 Budapest, Csobánka tér 6. szám alatti rendelőintézet átalakítása és felújítása.	45000000|45111100|45215100|45223300|45262700|45315100|45453100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45	['egér', 'agyi', 'aktivitás', 'mérés', 'alkalmas', 'mikroszkóp', 'beszerzés']
101935-2020	„Medikai informatikai rendszer” Hivatkozási szám: EKR001364952019	Medikai informatikai szoftverrendszer telepítése, bevezetése, karbantartása (szupport, szoftverkövetés, jogszabálykövetés) és üzemeltetés támogatása (távoli) komplex szolgáltatás formájában az ajánlatkérő számára, az ajánlatkérő valamennyi telephelyén egységesen, a Közbeszerzési Dokumentumokban meghatározott feltételekkel.	72267100|72268000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72	['megbízási', 'szerződés', 'keret', 'őrzés-védelmi', 'tevékenység', 'ellátás', 'ajánlatkérő', 'megvizsgál', 'a', 'részajánlattétel', 'lehetőség', 'és', 'az', 'nem', 'tart', 'gazdasági', 'ésszerű', 'és', 'összeegyeztethető', 'a', 'szolgáltatás', 'nem', 'osztható', 'oly', 'mód', 'hogy', 'az', 'a', 'közpénz', 'hatékony', 'felhasználás', 'eredményez', 'értékelési', 'szempont', '1.', 'ajánlati', 'ár', 'nettó', 'huf', 'hónap', 'súlyszáj', 'minőségi', 'szempontok', '2.', 'a', 'szerződés', 'keret', 'a', 'személy-és', 'vagyonőr', 'ellenőrzés', 'alkalmaz', 'kívánt', 'módszer', 'műszaki', 'megoldás', 'kidolgozottság', 'a', 'kidolgozottság', 'mérték', 'és', 'szakmai', 'megfelelőség', 'súlyszáj', 'az', 'értékelési', 'módszer', 'a', 'közbeszerzési', 'dokumentum', 'tartalmaz', 'ajánlatkérő', 'szerződéskötési', 'feltétel', 'alkalmaz', 'amely', 'részlet', 'a', 'közbeszerzési', 'dokumentum', 'tartalmaz', 'a', 'szolgáltatás', 'munkáltatói', 'jogutódlás', 'érintett', 'mátészalka', 'nagykálló', 'főbejárat', 'porta-telefonközpont', 'kezelő', 'teljesítési', 'helyszín', 'a', 'szerződés', 'megerősítő', 'kötelem', 'részletes', 'feltétel', 'a', 'szerződéstervezet', 'tartalmaz', 'a', 'közbeszerzés', 'nem', 'ismétlődő']
102-2018	Szarvasmarhatelep, valamint mezőgazdasági terményfeldolgozó és tároló üzem kivitelezési munkái vállalkozási szerződés keretében	Szarvasmarhatelep, valamint mezőgazdasági terményfeldolgozó és tároló üzem kivitelezési munkái vállalkozási szerződés keretében.	16000000|45111100|45210000|45213240|45213241|45213242|45213250|45232400|45232450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	45	['adásvételi', 'szerződés', 'partfürdő', 'fejlesztés', 'felépítményes', 'úszómű', 'beszerzés']
102110-2013	Vállalkozási szerződés keretében új szennyvízcsatorna hálózat építése és a meglevő szennyvízcsatorna hálózat rekonstrukciója a FIDIC Piros könyv szerződéses feltételei alkalmazásával - KEOP-1.2.0/2F/09-2010-0029.	Vállalkozási szerződés keretében új szennyvízcsatorna hálózat építése és a meglevő szennyvízcsatorna hálózat rekonstrukciója a FIDIC Piros könyv szerződéses feltételei alkalmazásával - KEOP-1.2.0/2F/09-2010-0029.	45232400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45	['általános', 'felhasználású', '1.', 'rész', 'és', 'közvilágítási', 'célú', '2.', 'rész', 'villamos', 'energia', 'értékesítés', 'a', '1.1.2018', 'cet', '31.12.2019', 'cet', 'közötti', 'időszak', 'teljes', 'ellátás', 'alapú', 'villamos', 'energia', 'kereskedelmi', 'szerződés', 'keret']
102196-2019	DEK-767_4 db C-íves képerősítő beszerzése Hivatkozási szám: EKR000157292019	Adásvételi szerződés 4 db C-íves képerősítő beszerzésére a Debreceni Egyetem Klinikai Központ egyes egységei részére.	33110000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33	['vállalkozási', 'szerződés', 'parkolás-üzemeltetési', 'szolgáltatás', 'ellátás']
102211-2019	DEK-766_Ultrahangos szövet disszekciós eszköz Hivatkozási szám: EKR000160122019	DEK-766_Adásvételi szerződés a Debreceni Egyetem Klinikai Központ Sebészeti Klinika részére ultrahangos szövet disszekciós eszköz és tartozékainak beszerzésére 1 db ultrahangos szövet disszekciós eszköz konzollal, lábpedállal, sebészeti felhasználásra. A részletes paramétereket a Műszaki leírás tartalmazza.	33100000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33	['békéscsabai', 'gyermekélelmezési', 'intézmény', 'konyha', 'részére', 'sertéshús', 'és', 'sütnivaló', 'kolbász', 'beszerzés', 'adásvételi', 'szerződés', 'keret', 'sorszám', 'élelmiszer', 'megnevezés', 'meghatározás', 'mennyiség', 'kg', 'db', 'liter', 'doboz', 'csomag', 'csomó', '1.', 'sertés', 'húsrész', 'féle', 'kg', '2.', 'sütnivaló', 'kolbász', 'féle', 'kg', 'a', 'megadott', 'alap-összmennyiség', 'ajánlatkérő', 'kal', 'eltér', 'a', 'szerződés', 'teljesítés', 'sor']
